perf_var,perf_var,x1,x2,x3,x4,x5,x6,x7,x8,x9
40,40,5.7,9.6,8,108,18.5715,1.14285,4.054281,29.2,11.16
230,230,1.6,19.2,24,327,18.5715,0.2143,1.461438,87.6,11.88
40,40,1.9,24.8,24,336,2.143,0.2857,1.084281,87.6,3.42
40,40,0.7,19.2,2,315,5.7145,0,0.471438,7.3,11.52
0,0,2.3,176,20,0,0,0,2.31,73,61.38
0,0,1.4,18.4,6,324,7.143,0,0.565719,21.9,139.32
230,230,2,19.2,,120,13.5715,0,0.99,,0.54
290,290,2.6,16,12,0,0,0.7857,2.215719,43.8,1.98
20,20,1.2,27.2,6,0,0,0,0.377157,21.9,0.36
30,30,0.8,21.6,12,0,0,0,0.495,43.8,1.8
80,80,3.6,20.8,8,0,0,4.57145,0.612843,29.2,18
540,540,26.4,396.8,64,822,0,0.64285,4.572843,233.6,3.78
0,0,0,20,,0,0,0,0.047157,,0.18
,,1,16.8,100,0,0,0,0.2475,365,12.96
0,0,1.1,13.6,24,3,11.4285,0,1.367157,87.6,0.54
0,0,0.4,11.2,,0,0,0.07145,0.094281,,0.18
0,0,0,14.4,,0,0,0,0.33,,0.36
120,120,8.7,43.2,24,42,0,0.5,1.367157,87.6,0.18
150,150,6.6,10.4,18,0,0,0.07145,1.414281,65.7,0.54
0,0,0.7,20.8,4,0,0,0.92855,0.047157,14.6,41.58
10,10,1.1,24,12,0,6.4285,0,1.32,43.8,0.36
0,0,0.2,323.2,6,120,18.5715,0,1.697157,21.9,0.72
10,10,2.2,10.4,6,0,2.143,0.2857,1.037157,21.9,6.48
0,0,3,9.6,,0,2.143,0.14285,0.942843,,23.58
170,170,0.1,16.8,,0,0,0,0.37125,,0.18
20,20,0.8,23.2,,0,0,0,0.188562,,91.44
40,40,0.9,18.4,6,0,0,0,0.094281,21.9,25.2
10,10,3.1,21.6,6,0,0,0,0.047157,21.9,2.16
0,0,0,21.6,6,0,0,0,0.188562,21.9,0.36
20,20,0.7,11.2,12,0,0,0.14285,0.235719,43.8,0.72
0,0,0.1,20.8,6,0,0,0,0.141438,21.9,93.42
30,30,0.9,15.2,24,0,0,0,0.801438,87.6,0.18
0,0,0.6,18.4,8,0,0,0,0.33,29.2,0.36
190,190,0.2,24,18,0,11.4285,0,0.471438,65.7,3.42
40,40,9,20,16,102,16.4285,0.07145,0.707157,58.4,2.7
90,90,1,21.6,,0,0,0,0.235719,,23.04
10,10,2.3,34.4,10,30,0,0,0.53625,36.5,8.64
30,30,1,24,6,0,0,0,0.047157,21.9,3.6
0,0,0.2,16.8,,0,0,0,0.235719,,1.26
90,90,16.7,16,,0,18.5715,0.07145,3.63,,24.12
190,190,2.8,20.8,,0,8.125,0,0.495,,10.8
150,150,5.3,20,12,0,0,1.07145,1.602843,43.8,8.46
100,100,9.3,20.8,26,0,0,0,1.03125,94.9,98.64
0,0,3.5,20,6,3,23.5715,0.2143,0.612843,21.9,14.94
30,30,4,12.8,38,0,4.375,0.3125,0.4125,138.7,9.18
380,380,9.9,32,10,0,32.857,1.2857,0.235719,36.5,3.06
30,30,0.6,23.2,2,0,2.143,0,0.282843,7.3,3.78
310,310,22.3,266.4,6,6,0,0,2.121438,21.9,32.22
20,20,3.4,20.8,12,117,1.4285,1.57145,0.471438,43.8,16.74
130,130,5.9,248,10,102,77.143,0.2143,2.121438,36.5,0.18
110,110,3.4,15.2,6,0,0,0,0.66,21.9,30.78
0,0,4,14.4,,0,10,0,1.084281,,10.44
210,210,17.5,10.4,,114,47.143,0,4.054281,,20.16
100,100,3,16.8,16,0,0,2.35715,1.555719,58.4,5.04
490,490,30.8,220.8,18,0,0,0.57145,3.347157,65.7,118.62
430,430,12.8,17.6,6,0,0,4.42855,2.121438,21.9,0.9
50,50,11.1,17.6,6,0,0,0.1875,1.7325,21.9,0.9
20,20,2.3,43.2,18,0,0,0,0.518562,65.7,10.26
,,0.9,16,,0,0.7145,0.35715,0.094281,,13.32
,,6,19.2,4,0,13.125,0,0.2475,14.6,4.32
,,0.1,11.2,8,120,0,0,0.33,29.2,0.18
,,2.8,13.6,2,3,12.5,0.0625,0.45375,7.3,2.88
0,0,0,12.8,,0,0,0,0.047157,,2.7
10,10,1.3,9.6,6,0,0,0.9375,0.4125,21.9,20.52
10,10,4.5,16,6,0,0,0,0.612843,21.9,9.54
0,0,0.1,18.4,8,0,4.2855,0,0.047157,29.2,2.16
210,210,9.9,17.6,,0,3.5715,1.14285,1.131438,,1.26
730,730,30.3,132.8,24,600,0,2.07145,2.545719,87.6,5.76
10,10,3.3,15.2,2,0,1.25,0,0.53625,7.3,168.48
0,0,0.1,14.4,6,0,0,0.35715,0.141438,21.9,0.18
30,30,1.5,18.4,,0,0,0,0.188562,,37.98
0,0,0.7,26.4,,0,0,0,0.28875,,37.98
0,0,0.2,14.4,6,0,0,0,0.895719,21.9,0.36
0,0,1.3,20,6,0,0,0,0.282843,21.9,177.3
0,0,0.2,12.8,,0,0.625,0,0.20625,,4.5
0,0,0.1,17.6,,0,0,0,0.235719,,3.6
0,0,0.5,20,,312,0,0,0.565719,,2.16
30,30,0.7,4,10,0,0,0.07145,0.235719,36.5,4.86
50,50,0.1,21.6,6,114,0,0,0.235719,21.9,0.36
20,20,4.7,20,20,0,0,3.7857,0.424281,73,5.76
10,10,1,25.6,86,0,0,0,0.495,313.9,10.62
0,0,0.8,16.8,6,114,0,0.07145,0.424281,21.9,8.82
10,10,1.4,18.4,,0,0,0,0.33,,50.04
0,0,3.9,21.6,,117,15,0,0.141438,,53.46
210,210,6.8,16.8,,108,12.857,0,2.451438,,1.08
10,10,0.3,15.2,,324,0,0,0.235719,,13.68
5290,5290,144.4,24.8,,111,245,1.07145,11.644281,,3.78
10,10,4.1,24.8,10,0,0,0,1.037157,36.5,3.24
90,90,1.8,24.8,2,0,0,0,0.565719,7.3,0.72
60,60,4.4,21.6,12,0,0,2.07145,0.707157,43.8,15.66
110,110,7.5,29.6,32,6,0,0.5,1.65,116.8,13.86
110,110,0.9,21.6,2,0,0,0,0.707157,7.3,1.8
0,0,0.9,20,6,117,0.7145,0.07145,0.188562,21.9,0.18
20,20,2.5,18.4,6,111,0,0.07145,0.99,21.9,0.9
0,0,0.7,20.8,6,120,0,0.64285,0.188562,21.9,331.92
0,0,0.1,12.8,16,345,0,0,0.424281,58.4,2.16
0,0,0.4,19.2,6,300,10.7145,0,0.377157,21.9,1.26
70,70,1,20,6,318,0,0.14285,0.66,21.9,4.86
110,110,5.9,19.2,6,339,0,0,0.848562,21.9,55.62
240,240,12.7,14.4,6,336,25,0,2.074281,21.9,1.26
100,100,4.8,184,12,1476,0,0.14285,1.131438,43.8,2.88
80,80,7.4,24.8,10,6,0,0.7857,1.32,36.5,9.72
320,320,6.6,19.2,4,3,0,0,4.29,14.6,5.04
640,640,49.6,264,6,3,0,1.4375,4.41375,21.9,17.64
60,60,3.3,24.8,10,0,0,0,0.377157,36.5,16.74
100,100,4.7,28.8,6,0,0,0,0.612843,21.9,208.62
10,10,1.2,20.8,8,3,6.4285,0,0.424281,29.2,70.2
0,0,0.4,16,8,0,2.857,0,0.565719,29.2,68.4
70,70,3.6,19.2,6,117,5.7145,0.5,0.565719,21.9,254.34
10,10,3.5,19.2,6,123,7.143,0,1.178562,21.9,339.3
110,110,2.1,18.4,8,102,2.143,0.92855,0.66,29.2,7.2
40,40,0.9,36,6,348,0,0.5,0.707157,21.9,2.16
400,400,36.3,27.2,10,3,47.143,2.64285,4.902843,36.5,1.62
20,20,2.6,23.2,14,0,3.5715,0,0.66,51.1,1.26
40,40,16.8,291.2,14,6,52.143,0.07145,2.027157,51.1,72.54
0,0,0.2,24,,288,0,0,0.141438,,153
0,0,0.3,27.2,12,0,0.625,0,0.2475,43.8,11.34
900,900,30.3,56.8,8,129,149.2855,2.35715,4.714281,29.2,21.96
,,0.1,16.8,6,0,0,0,0.094281,21.9,0.36
,,0.4,0,10,0,0,0,0.094281,36.5,1.62
,,0.1,16.8,8,0,0,0,0.895719,29.2,0.18
,,3,19.2,,0,0,0,0.282843,,25.56
,,0,24.8,,0,0,0,0.094281,,0.18
0,0,10.9,204.8,,33,0,0,1.98,,44.1
10,10,2.8,152.8,,3,0,0,0.612843,,36.18
0,0,3.2,16,14,0,0,0,0.377157,51.1,22.68
120,120,16.7,20,6,9,0,0,1.272843,21.9,13.32
20,20,2.4,24.8,6,0,0,0,0.424281,21.9,19.98
0,0,0.4,154.4,12,168,10,0,0.282843,43.8,2.16
0,0,3.7,29.6,32,123,15,0,0.518562,116.8,136.8
90,90,6.2,12.8,34,0,0,2.07145,1.508562,124.1,0.54
10,10,0.7,18.4,2,0,0,0,0.377157,7.3,0.18
200,200,6.9,175.2,16,3,0,0.2857,0.424281,58.4,30.24
0,0,0.3,21.6,,0,0.7145,0,0.094281,,76.86
0,0,0.1,20.8,6,0,0,0,0.235719,21.9,37.98
10,10,3.1,20,6,0,7.143,0,0.754281,21.9,4.68
30,30,3.2,19.2,10,0,1.25,0,0.7425,36.5,14.94
0,0,0.7,12,20,105,1.4285,0,0.094281,73,21.42
20,20,1,15.2,10,0,0,0,0.424281,36.5,0.54
30,30,0.5,5.6,6,0,0,0,0.094281,21.9,0.54
90,90,3.2,11.2,8,0,22.143,0.64285,0.565719,29.2,3.06
0,0,1.4,15.2,6,0,2.857,0,0.235719,21.9,5.22
150,150,4.2,19.2,10,0,16.4285,0,0.188562,36.5,1.98
40,40,3.8,18.4,,0,0,0.7143,0.707157,,0.36
20,20,0.7,15.2,,0,5,0,0.754281,,0.54
40,40,0.9,21.6,,117,8.5715,0,0.707157,,0.18
410,410,17.1,19.2,,0,0,0.7857,2.97,,0.54
2250,2250,73.1,24.8,6,0,0,0.07145,4.29,21.9,0.18
180,180,17,15.2,12,0,0,2,3.394281,43.8,0.54
10,10,0.4,30.4,12,0,0,0.2857,0.235719,43.8,0.36
30,30,3,25.6,6,0,0,0,0.895719,21.9,1.62
30,30,2.7,29.6,6,0,0,0,0.235719,21.9,3.42
40,40,0.5,23.2,2,0,0,0.07145,0.895719,7.3,1.08
100,100,5.4,32.8,12,12,0,1.5,1.32,43.8,9.36
240,240,2.9,29.6,30,0,0,0.07145,0.707157,109.5,2.88
0,0,0.4,24.8,24,0,0,0,0.047157,87.6,10.26
50,50,0.4,47.2,6,0,1.4285,0,0.188562,21.9,7.2
10,10,1.2,13.6,6,105,0,0,0.282843,21.9,8.46
0,0,0.2,20.8,6,117,0,0,0.188562,21.9,0.9
120,120,1.6,12.8,22,120,4.2855,1,0.848562,80.3,7.38
0,0,0.3,18.4,6,117,7.143,0.07145,0.848562,21.9,0.54
0,0,0.2,24,8,111,0,0,0.188562,29.2,0.18
390,390,15.7,12.8,30,0,0,1,1.791438,109.5,40.32
130,130,9.2,20,100,0,0,0.2143,0.377157,365,3.42
160,160,10.6,12.8,14,117,21.4285,0.7143,2.215719,51.1,3.78
0,0,0,26.4,,0,0,0,0.188562,,1.08
80,80,1.7,32.8,6,0,0,0,0.66,21.9,59.76
0,0,0.3,31.2,14,0,0,0,0.188562,51.1,134.64
80,80,11.8,22.4,12,3,0,0,0.801438,43.8,11.7
10,10,2.7,16,6,0,0,0,0.188562,21.9,1.44
80,80,5.4,20.8,28,0,0,0.57145,1.131438,102.2,19.26
20,20,2.6,227.2,6,0,12.143,0.07145,0.848562,21.9,23.22
420,420,18.2,26.4,50,0,7.857,5.14285,4.902843,182.5,279.36
590,590,53.7,250.4,20,141,92.857,0.2143,12.728562,73,103.5
40,40,7.6,28.8,4,117,5,0,1.885719,14.6,19.98
70,70,5.9,20.8,6,105,17.857,0.35715,1.508562,21.9,19.44
30,30,0,16.8,8,120,0,0,0.188562,29.2,3.06
10,10,5,196,8,3,0,0,2.027157,29.2,23.58
190,190,0,13.6,8,120,4.2855,0,0.235719,29.2,1.8
,,0,15.2,,0,0,0,0.047157,,0.36
,,0.7,12.8,6,0,0,0,0.424281,21.9,0.18
,,1.6,19.2,8,117,3.5715,0,0.235719,29.2,54
,,0.6,21.6,,0,11.4285,0,0.33,,1.62
,,2.4,24,,0,16.4285,0,0.282843,,47.34
0,0,0.4,21.6,,0,0,0,0.188562,,0.18
90,90,3.4,19.2,14,0,0,0,1.178562,51.1,3.06
260,260,16.7,149.6,6,9,0,0,1.98,21.9,38.7
10,10,1.5,22.4,6,0,11.4285,0,0.66,21.9,2.16
10,10,1.3,14.4,6,0,2.857,0,1.272843,21.9,6.66
0,0,0.2,17.6,6,0,2.857,0,0.235719,21.9,38.7
0,0,1,125.6,16,117,2.857,0,0.942843,58.4,1.62
0,0,0,16,,0,0,0,,,0.18
,,0.1,11.2,12,0,0,0,,43.8,11.7
,,,35.2,,,3.5715,0,,,2.16
,,0,8.8,,0,0,0,,,6.84
20,20,0,23.2,,0,1.4285,0,,,2.88
,,0,15.2,24,0,0,0.07145,,87.6,1.44
0,0,0,26.4,,0,0,0,,,4.14
0,0,0,24,2,0,0,0,,7.3,22.14
0,0,0,16.8,14,0,0,0.14285,,51.1,3.78
0,0,0,12.8,6,0,0,0,,21.9,18.18
,,0,12,,0,1.4285,0,,,0.36
,,0.2,10.4,24,0,2.857,2.57145,,87.6,5.94
0,0,0.3,29.6,12,117,5,1.57145,,43.8,0.9
0,0,0,27.2,48,309,0,0,,175.2,0.72
0,0,0,14.4,,0,0,0,,,1.62
0,0,0,22.4,,318,0.7145,0.92855,,,393.66
0,0,0,18.4,,279,0,0,,,4.5
0,0,0,24.8,,318,0,0,,,5.22
0,0,0,20,6,309,0,0,,21.9,4.68
0,0,0,15.2,10,342,2.143,5.5,,36.5,0.54
0,0,0,23.2,6,294,0,0.07145,,21.9,0.18
0,0,0,18.4,6,321,0,0.92855,,21.9,0.72
0,0,0.9,27.2,,306,8.5715,7.7143,,,2.34
0,0,0,21.6,22,306,0,0.2143,,80.3,39.6
0,0,0,8.8,,0,0,1.64285,,,0.36
,,0,16.8,,0,0,0,,,6.12
0,0,0,30.4,,0,0,0,,,12.42
10,10,0,18.4,,0,0.7145,1.5,,,0.54
0,0,0,17.6,6,0,0,0.07145,,21.9,1.08
0,0,0,23.2,,0,0,0.07145,,,0.18
,,0,12,,0,6.4285,0.07145,,,0.72
0,0,0,23.2,2,0,0,0.2143,,7.3,23.04
0,0,0.3,18.4,,0,2.143,0,,,31.68
10,10,0.2,18.4,,111,2.143,0.07145,,,4.14
0,0,0.1,20,6,117,0.7145,0,,21.9,0.36
20,20,1.3,27.2,,0,10.7145,0,,,27.36
210,210,0.2,16.8,,0,16.4285,0,,,0.9
0,0,0,34.4,,0,1.4285,0,,,3.24
0,0,0,24,,114,0,0,,,16.2
0,0,0,12.8,6,0,0,0,,21.9,1.8
0,0,0,10.4,,0,0,0,,,2.7
0,0,2.5,16.8,6,0,25,0,,21.9,0.72
0,0,0,28,6,0,0,2.07145,,21.9,6.48
0,0,0,28,,0,0,0,,,4.5
20,20,0,21.6,,108,1.4285,0.7143,,,4.14
0,0,0,20,2,0,0,0,,7.3,8.28
0,0,0,19.2,6,0,0,0,,21.9,3.42
0,0,0,19.2,8,114,0,0.14285,,29.2,52.02
0,0,0,16.8,18,120,0,1.7143,,65.7,1.26
0,0,0,39.2,6,0,0,0,,21.9,3.6
0,0,0,19.2,,0,0.7145,1.14285,,,2.7
0,0,0,16,,0,0,0,,,1.26
130,130,1.4,20,,0,25,0,,,4.32
0,0,0,38.4,,402,0,0,,,0.54
0,0,0,18.4,,0,0.7145,0.7143,,,0.54
0,0,0,18.4,,303,2.143,0,,,1.44
0,0,0,20.8,,300,0,0,,,0.18
0,0,0,31.2,,327,0,0,,,11.7
0,0,0,27.2,6,0,0.7145,0,,21.9,0.18
0,0,0,18.4,12,111,0,0.2857,,43.8,0.18
0,0,0,18.4,12,312,0,0,,43.8,10.62
0,0,0.3,16.8,,0,2.857,0,,,5.4
,,0,21.6,,0,0,0,,,99.36
0,0,0,14.4,,0,0,0,,,4.32
0,0,0,13.6,,0,0.7145,0,,,0.36
0,0,0,18.4,,114,0,0,,,0.36
0,0,0,23.2,6,0,0,0,,21.9,3.96
0,0,0,24,8,117,0,0,,29.2,1.26
0,0,0.3,12,,114,2.143,0.5,,,8.46
10,10,1.1,22.4,,117,10.7145,0,,,20.52
0,0,0,18.4,,0,0,0,,,2.7
0,0,0,17.6,6,117,0,0.07145,,21.9,5.22
0,0,0.4,25.6,6,114,2.857,0,,21.9,45
0,0,0,17.6,2,0,0,0,,7.3,3.96
0,0,0.8,15.2,,0,20.7145,3,,,32.4
0,0,0,19.2,,117,0,0,,,79.38
0,0,0,15.2,,0,0,0,,,155.88
0,0,0.7,19.2,,120,5,0.2857,,,30.6
0,0,0.3,19.2,,114,2.143,0.64285,,,3.24
0,0,0,34.4,,591,0.7145,0,,,16.02
20,20,0,21.6,2,114,1.4285,0,,7.3,1.8
0,0,0,22.4,6,114,0,0.5,,21.9,7.02
0,0,0,11.2,6,96,0,0,,21.9,80.82
0,0,0,17.6,6,111,0,0,,21.9,8.1
0,0,2.5,24.8,8,117,17.857,0,,29.2,4.14
0,0,0,17.6,6,102,0,0,,21.9,37.62
0,0,0,27.2,8,327,0,0,,29.2,9
30,30,0,24,,120,2.143,1.2857,,,9.72
10,10,1,26.4,6,321,8.5715,0,,21.9,0.54
10,10,0,17.6,6,0,0.7145,0,0.094281,21.9,0.36
0,0,0,22.4,10,0,1.4285,0,0.141438,36.5,11.52
530,530,21.5,24,6,0,0.7145,7.85715,1.838562,21.9,18.36
100,100,5.3,232,24,3,15,0.35715,0.33,87.6,0.18
50,50,1.8,21.6,,0,7.857,0.85715,0.282843,,2.34
20,20,5.8,16.8,16,0,1.4285,2.2857,0.471438,58.4,0.18
20,20,0.1,15.2,6,0,6.4285,0.14285,0.754281,21.9,0.18
20,20,2.6,14.4,,120,6.4285,1.92855,0.33,,36.72
0,0,0,12,6,117,0,0,0.094281,21.9,0.18
0,0,0,16.8,,0,13.5715,0,0.518562,,3.06
40,40,1.6,15.2,6,120,9.2855,0.14285,0.33,21.9,0.18
0,0,0,18.4,2,105,0,0,0.518562,7.3,0.18
0,0,0,8.8,,0,10,0,0.141438,,0.36
90,90,3.1,4,18,0,0,0,0.612843,65.7,0.36
0,0,0.8,20.8,,3,0,0,0.282843,,1.62
0,0,0.2,24,6,0,0,0,0.235719,21.9,9.9
,,0.2,17.6,,0,0.7145,0,0.047157,,49.68
0,0,0.3,20.8,,0,0,0,0.094281,,19.44
0,0,0.1,20,6,0,0,0,0.094281,21.9,3.24
0,0,0.6,25.6,6,0,0,0.42855,0.188562,21.9,12.96
820,820,44.4,15.2,6,0,0,3,0.707157,21.9,10.26
80,80,1.3,19.2,6,0,0,0.64285,0.377157,21.9,7.74
0,0,0.4,28.8,6,0,0,0,0.094281,21.9,6.12
30,30,1.7,27.2,6,3,0,0,0.471438,21.9,31.68
0,0,0,16.8,,0,0,0,0.047157,,0.9
70,70,3,15.2,2,0,0,0,0.33,7.3,5.4
10,10,0.7,16,6,0,0,0.5,0.235719,21.9,117.72
0,0,0.1,17.6,,0,0,0,0.047157,,7.74
0,0,0.1,16,6,0,0,0,0.047157,21.9,12.42
0,0,0.3,20,14,114,0,0,0.424281,51.1,16.74
0,0,1.2,34.4,,0,0,0,0.141438,,23.4
50,50,1.7,26.4,8,0,0,0,0.424281,29.2,7.2
10,10,1.3,16.8,10,120,0,0,0.66,36.5,3.06
220,220,0,18.4,,0,0,0,0.707157,,0.36
,,1.2,15.2,6,0,0,0,0.28875,21.9,22.32
,,0,21.6,,0,0,0,,,0.18
,,0,16.8,,0,0,0,,,0.18
0,0,0,14.4,,0,0,0,,,0.18
10,10,0.2,20,12,0,0,0,0.047157,43.8,2.16
0,0,0,14.4,6,0,0,0,,21.9,3.24
0,0,0,24,2,0,0,0,,7.3,6.66
0,0,0,24.8,8,330,0,0,,29.2,16.2
0,0,0.6,12,14,0,5,0.2857,,51.1,7.02
0,0,0,25.6,,0,0,0,,,1.98
0,0,0,15.2,6,0,0,0.7857,,21.9,4.68
0,0,0,10.4,2,297,0.7145,0,,7.3,1.08
0,0,0.3,24.8,,0,2.143,0,,,15.3
0,0,0,13.6,6,0,2.143,0.5,,21.9,0.36
0,0,0,17.6,2,0,0,0,,7.3,1.44
,,0,11.2,,0,0,0,,,7.92
,,0.4,13.6,6,0,7.857,10.42855,,21.9,52.56
0,0,0,29.6,,0,0,0,,,89.64
0,0,0,26.4,,360,0,1.5,,,9.72
0,0,0,24.8,10,117,0,0,,36.5,34.38
30,30,1.2,10.4,4,117,12.857,1.14285,,14.6,4.86
0,0,0.4,20.8,6,117,2.857,0,,21.9,14.58
10,10,0,17.6,,0,2.143,0,,,4.86
0,0,0,21.6,,0,0,0,,,243.54
0,0,0,19.2,4,0,0,0.2143,,14.6,0.9
0,0,0,30.4,6,0,0,0,,21.9,2.88
0,0,0.1,13.6,6,300,0.7145,0,,21.9,22.86
0,0,1.6,19.2,,0,11.4285,3.2857,,,1.62
0,0,3.8,35.2,6,3,35.7145,0.07145,,21.9,0.18
,,0.1,12.8,,0,0.7145,0,,,2.52
0,0,0.2,11.2,,0,1.4285,0,,,9.36
0,0,0,18.4,6,0,0,0.14285,,21.9,15.48
0,0,0,15.2,,0,0,0,,,18.54
0,0,0,22.4,,0,0,0,,,365.4
0,0,0,11.2,6,120,0,0,,21.9,24.84
120,120,0,21.6,6,0,8.5715,0.92855,,21.9,2.7
0,0,0.2,24.8,,0,1.4285,0,,,52.56
0,0,0,11.2,,0,0,0,,,0.18
0,0,0,8,6,111,0,0.07145,,21.9,10.26
0,0,0,20.8,,0,0,0,,,1.44
0,0,0,24.8,,0,0,0,,,12.96
0,0,0,18.4,,0,0,0,,,0.36
0,0,0,18.4,6,0,1.4285,0.5,,21.9,28.8
0,0,0,21.6,14,0,2.143,0.07145,,51.1,0.72
,,0,24.8,,0,0,0,,,19.26
0,0,0,20.8,2,0,0,0.2143,,7.3,0.18
0,0,0.9,21.6,8,0,6.4285,0.42855,,29.2,4.86
0,0,0,17.6,,120,0.7145,0,,,7.38
0,0,0,21.6,,0,0,2.35715,,,20.16
0,0,0,20.8,2,105,0,0.35715,,7.3,5.04
0,0,0,26.4,8,327,0,0,,29.2,1.26
0,0,0,16,,0,0,8.14285,,,0.18
0,0,0.8,15.2,,0,8.5715,0,,,0.36
0,0,0,25.6,,120,2.143,0,,,128.34
10,10,0.1,20,,114,2.143,1.2143,,,0.18
0,0,0.1,26.4,,117,0.7145,1.5,,,2.34
0,0,0.2,20,,261,1.4285,0,,,29.88
0,0,0.1,16.8,6,117,0.7145,0,,21.9,55.08
0,0,0,13.6,8,114,0,1.2857,,29.2,3.24
0,0,0,21.6,6,117,0,0,,21.9,3.42
0,0,0.4,30.4,2,117,2.143,0,,7.3,11.88
0,0,0.2,24.8,6,105,1.4285,0,,21.9,0.36
0,0,0,20,8,111,0,0,,29.2,0.18
0,0,0,20.8,6,117,0,0,,21.9,15.48
0,0,0.1,28.8,6,333,0.7145,1.35715,,21.9,1.44
0,0,0,24.8,,300,2.857,0,,,1.98
0,0,1,24.8,10,111,16.4285,0.14285,,36.5,1.8
,,0,10.4,,0,0,0.2857,,,7.74
,,0.1,8,,0,1.4285,1,,,6.84
0,0,0,18.4,,0,0,0,,,4.86
0,0,0,9.6,,0,0,0,,,1.98
,,0,9.6,,0,2.857,0,,,0.18
0,0,0,11.2,,309,0,0.5,,,1.44
0,0,0,21.6,12,117,0,0,,43.8,40.5
0,0,0,13.6,,0,0,0,,,2.34
0,0,0,17.6,,0,0,0,,,16.02
0,0,0,13.6,,0,0,0,,,2.16
0,0,0,25.6,2,0,0.7145,3.7857,,7.3,3.24
0,0,0.1,13.6,,105,0.7145,0,,,0.72
10,10,1.9,18.4,,120,14.2855,4.5,,,23.22
0,0,0,19.2,2,0,0,0.14285,,7.3,0.36
0,0,0,20,8,642,0,0,,29.2,9.54
0,0,2.2,35.2,,0,19.2855,2.42855,,,3.6
90,90,4.5,24.8,,105,45,1.14285,,,67.86
0,0,1.6,23.2,,303,8.5715,0.42855,,,6.48
90,90,2.3,20.8,2,0,4.2855,7.07145,1.32,7.3,0.9
50,50,2.5,19.2,18,321,4.2855,2.7857,0.99,65.7,33.12
40,40,1,19.2,6,0,0,0.07145,0.141438,21.9,5.04
0,0,0.1,21.6,,0,0.7145,0,0.047157,,29.16
0,0,1.2,17.6,,3,10.7145,0,0.047157,,27.54
110,110,0.1,47.2,,336,0,0.2857,0.377157,,2.7
310,310,24.6,94.4,2,165,195,4.7143,1.367157,7.3,0.72
0,0,0,16.8,6,114,2.143,0,0.424281,21.9,0.72
250,250,17.8,364,,654,116.4285,0.07145,5.232843,,1.44
,,,28,12,,0,0,0.235719,43.8,2.88
,,,20.8,6,,73.75,0,3.0525,21.9,11.16
,,1.4,17.6,6,0,0,0,0.282843,21.9,7.38
,,0,14.4,,0,0,0,0.047157,,0.18
0,0,0.5,8.8,,0,0,0,0.047157,,23.58
0,0,0.5,15.2,,0,0,0,0.094281,,4.5
0,0,0.5,20.8,16,0,0,0,0.094281,58.4,0.54
,,1.3,16.8,8,0,0,0,0.377157,29.2,6.3
,,2.5,12,10,0,0,0,0.518562,36.5,13.32
0,0,3,16,,0,0,0,1.037157,,0.9
,,2.8,18.4,,0,0,0,0.66,,4.68
,,0.1,13.6,10,0,0,0,0.047157,36.5,49.5
50,50,1.8,12.8,,0,0,0,0.282843,,6.48
0,0,1.1,15.2,4,0,0,0,0.518562,14.6,13.32
20,20,0.4,15.2,6,0,0,0.14285,0.377157,21.9,50.76
120,120,3.9,22.4,6,9,0,0.07145,0.518562,21.9,20.16
0,0,2.8,16,6,0,0,0,0.282843,21.9,0.18
20,20,1.9,24,2,3,0,0,0.565719,7.3,1.08
140,140,11.8,15.2,100,0,0,2,1.461438,365,13.14
0,0,0.1,26.4,6,0,0,0,0.094281,21.9,10.8
10,10,2.7,18.4,6,0,0,0,0.282843,21.9,3.6
800,800,27.2,249.6,6,3,0,0.2857,2.168562,21.9,18.54
0,0,0.4,23.2,,0,0,0,0.188562,,45.9
370,370,28,36,6,27,0,0,2.592843,21.9,195.84
40,40,7.6,17.6,18,0,0,0.35715,2.168562,65.7,98.82
110,110,0.1,12.8,,0,0,0.14285,0.471438,,4.86
10,10,0.5,21.6,8,0,0,0,0.047157,29.2,8.1
20,20,0.7,24,6,0,0,0,0.094281,21.9,14.76
110,110,0.6,21.6,12,0,0,0,0.33,43.8,1.44
0,0,3,15.2,,123,4.2855,0.07145,1.131438,,7.38
,,0,15.2,,0,0,0,,,1.26
280,280,0.5,14.4,,0,0,0,0.848562,,1.44
40,40,4.5,16.8,8,0,0,0.07145,0.424281,29.2,8.28
60,60,3,203.2,26,0,0,0.07145,1.697157,94.9,0.54
0,0,0,16.8,6,114,0,0,0.141438,21.9,1.44
,,,23.2,,,0,0,,,0.54
0,0,0,19.2,,0,0,0,,,30.6
0,0,0,19.2,,303,0,0.35715,,,5.22
0,0,0,24,6,0,0,0,,21.9,6.84
0,0,0,23.2,,0,0,0,,,12.78
0,0,1.6,28.8,6,0,11.4285,0.07145,,21.9,3.06
,,0,28,,0,0,0,,,8.46
0,0,0.2,26.4,,0,19.2855,0.57145,,,2.34
0,0,0,16,14,117,0,0.07145,,51.1,19.8
0,0,0.2,24.8,,0,1.4285,0,,,1.44
0,0,0.8,26.4,,0,5.7145,0,,,10.62
0,0,0,22.4,,0,1.4285,0.07145,,,0.18
0,0,0,21.6,,0,0,0,,,0.54
0,0,0.3,20.8,,285,0.7145,32.2143,,,65.7
0,0,0,24,,291,0,1.35715,,,0.54
20,20,0,32.8,,276,1.4285,0.07145,,,1.62
0,0,0,18.4,,300,0,0,,,5.4
0,0,0,32,6,312,0,0,,21.9,8.46
